ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	GLOTTOCODE	LATITUDE	LONGITUDE	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
1834	Apuri	suck, to	shuqu	shuqu	ʃ o q u		713	apur1253	-12.89	-75.81	ʃ o q u	C V C V	ʃ o q u	ʃ o q u	C V C V
1837	Atalla	suck, to	suχu.	suχu.	s u χ u		713	huan1249	-12.76	-74.87	s u χ u	C V C V	s u χ u	s u χ u	C V C V
1838	Ayacucho	suck, to	soqo	soqo	s o χ o		713	ayac1239	-13.85	-74.32	s o χ o	C V C V	s o χ o	s o χ o	C V C V
1841	Chachapoyas	suck, to	shuku	shuku	ç u k u		713	chac1250	-6.27	-77.66	ç u k u	C V C V	ç u k u	ç u k u	C V C V
1846	Huallaga	suck, to	šuqu.	šuqu.	ʃ u q u		713	hual1241	-9.57	-75.59	ʃ u q u	C V C V	ʃ u q u	ʃ u q u	C V C V
1849	Huangascar	suck, to	shuqu	shuqu	ʃ o q u		713	azan1238	-12.9	-75.83	ʃ o q u	C V C V	ʃ o q u	ʃ o q u	C V C V
1880	HuarazHuailas	suck, to	shoquy	shoquy	ʃ o q u		713	huai1241	-9.52	-77.52	ʃ o q u	C V C V	ʃ o q u	ʃ o q u	C V C V
1852	Inkawasi	suck, to	šuγu.	šuγu.	ʃ u ʁ u		713	lamb1276	-6.17	-79.47	ʃ u ʁ u	C V C V	ʃ u ʁ u	ʃ u ʁ u	C V C V
7453	Jauja	suck, to	shuquy	shuquy	ʃ o q u		713	jauj1238	-11.67	-75.28	ʃ o q u	C V C V	ʃ o q u	ʃ o q u	C V C V
1860	Pacaraos	suck, to	shuqu	shuqu	ç o χ u		713	paca1245	-11.14	-76.73	ç o χ u	C V C V	ç o χ u	ç o χ u	C V C V
1881	Yanac	suck, to	šuqu.	šuqu.	ʃ u q u		713	coro1247	-8.58	-77.99	ʃ u q u	C V C V	ʃ u q u	ʃ u q u	C V C V
1835	Apurimac	suck, to	chonqa	chonqa	tʃ o n q a		212	east2551	-13.89	-73.14	tʃ o n q a	C V C C V	tʃ o n q - - a	tʃ o n q a	C V C C V
7298	Azuay	suck, to	sunga-na	sunga-na, chuchu-na	s u n g a		212	azua1234	-2.48	-78.97	s u n g a	C V C C V	s u n g a n a	s u n g a n a	C V C C V C V
1858	Maragua	suck, to	č'u.nqa.	č'u.nqa.	tʃʼ u n q a		212	sout2991	-18.96	-65.78	tʃʼ u n q a	C V C C V	tʃʼ u n q - - a	tʃʼ u n q a	C V C C V
1859	Napo	suck, to	tsungana	tsungana	ts u n g a		212	napo1242	-0.04	-76.23	ts u n g a	C V C C V	ts u n g a n a	ts u n g a n a	C V C C V C V
1866	Puno	suck, to	č'u.nqa.	č'u.nqa.	tʃʼ u n q a		212	puno1238	-14.61	-70.21	tʃʼ u n q a	C V C C V	tʃʼ u n q - - a	tʃʼ u n q a	C V C C V
1870	Santiagueno	suck, to	chonqay, ñuñuy	chonqay	tʃ o ŋ q a		212	sant1432	-27.79	-64.25	tʃ o ŋ q a	C V C C V	tʃ o ŋ q - - a	tʃ o ŋ q a	C V C C V
7168	Chetilla	suck, to	ñuñu	ñuñu	ɲ u ɲ u		697	caja1238	-7.09	-78.32	ɲ u ɲ u	C V C V	ɲ u ɲ u	ɲ u ɲ u	C V C V
7431	Jauja	suck, to	ñuñuy	ñuñuy	ɲ u ɲ u		697	jauj1238	-11.67	-75.28	ɲ u ɲ u	C V C V	ɲ u ɲ u	ɲ u ɲ u	C V C V
1871	Santiagueno	suck, to	chonqay, ñuñuy	ñuñuy	ɲ u ɲ u		697	sant1432	-27.79	-64.25	ɲ u ɲ u	C V C V	ɲ u ɲ u	ɲ u ɲ u	C V C V
7323	Azuay	suck, to	chuchu-na	sunga-na, chuchu-na	tʃ u tʃ a		696	azua1234	-2.48	-78.97	tʃ u tʃ a	C V C V	tʃ u tʃ u n a	tʃ u tʃ u n a	C V C V C V
5473	Apuri	sun	inti	inti	i n t i		717	apur1253	-12.89	-75.81	i n t i	V C C V	i n t i	i n t i	V C C V
5474	Apurimac	sun	inti	inti	i n t i		717	east2551	-13.89	-73.14	i n t i	V C C V	i n t i	i n t i	V C C V
5476	Atalla	sun	inti	inti	i n t i		717	huan1249	-12.76	-74.87	i n t i	V C C V	i n t i	i n t i	V C C V
5477	Ayacucho	sun	inti	inti	i n t i		717	ayac1239	-13.85	-74.32	i n t i	V C C V	i n t i	i n t i	V C C V
7322	Azuay	sun	inti	inti	i n t i		717	azua1234	-2.48	-78.97	i n t i	V C C V	i n t i	i n t i	V C C V
5480	Chachapoyas	sun	inti	inti	i n d i		717	chac1250	-6.27	-77.66	i n d i	V C C V	i n d i	i n d i	V C C V
5487	Huallaga	sun	inti	inti	i n t i		717	hual1241	-9.57	-75.59	i n t i	V C C V	i n t i	i n t i	V C C V
5490	Huangascar	sun	inti	inti	i n t i		717	azan1238	-12.9	-75.83	i n t i	V C C V	i n t i	i n t i	V C C V
5491	HuarazHuailas	sun	inti	inti	i ɲ t i		717	huai1241	-9.52	-77.52	i ɲ t i	V C C V	i ɲ t i	i ɲ t i	V C C V
5492	Imbabura	sun	inti	inti	i n t i		717	imba1240	-0.23	-78.26	i n t i	V C C V	i n t i	i n t i	V C C V
7432	Jauja	sun	inti	inti	i n t i		717	jauj1238	-11.67	-75.28	i n t i	V C C V	i n t i	i n t i	V C C V
5501	Maragua	sun	inti	inti	i n t i		717	sout2991	-18.96	-65.78	i n t i	V C C V	i n t i	i n t i	V C C V
5502	Napo	sun	indi	indi	i n d i		717	napo1242	-0.04	-76.23	i n d i	V C C V	i n d i	i n d i	V C C V
5507	Puno	sun	inti	inti	i n t i		717	puno1238	-14.61	-70.21	i n t i	V C C V	i n t i	i n t i	V C C V
5511	Santiagueno	sun	inti	inti	i n t i		717	sant1432	-27.79	-64.25	i n t i	V C C V	i n t i	i n t i	V C C V
5482	Chetilla	sun	rupa.y	rupa.y	r u p ai		718	caja1238	-7.09	-78.32	r u p ai	C V C V	r u p ai	r u p ai	C V C V
5493	Inkawasi	sun	rupa.y	rupa.y	r u p ai		718	lamb1276	-6.17	-79.47	r u p ai	C V C V	r u p ai	r u p ai	C V C V
7486	Pacaraos	sun	rrupay	rrupay	r u p ai		718	paca1245	-11.14	-76.73	r u p ai	C V C V	r u p ai	r u p ai	C V C V
5522	Yanac	sun	rupe:	rupe:	r u p eː		718	coro1247	-8.58	-77.99	r u p eː	C V C V	r u p eː	r u p eː	C V C V
1135	Apuri	sweet	mishki	mishki	m i ʃ k i		721	apur1253	-12.89	-75.81	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1136	Apurimac	sweet	miski	miski	m i s k i		721	east2551	-13.89	-73.14	m i s k i	C V C C V	m i s k i	m i s k i	C V C C V
1138	Atalla	sweet	miski	miski	m i s k i		721	huan1249	-12.76	-74.87	m i s k i	C V C C V	m i s k i	m i s k i	C V C C V
1139	Ayacucho	sweet	miski	miski	m i s k i		721	ayac1239	-13.85	-74.32	m i s k i	C V C C V	m i s k i	m i s k i	C V C C V
7285	Azuay	sweet	mishqui	mishqui	m i ʃ k i		721	azua1234	-2.48	-78.97	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1142	Chachapoyas	sweet	miski	miski	m i s k i		721	chac1250	-6.27	-77.66	m i s k i	C V C C V	m i s k i	m i s k i	C V C C V
1144	Chetilla	sweet	miški	miški	m i ʃ k i		721	caja1238	-7.09	-78.32	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1150	Huallaga	sweet	miški	miški	m i ʃ k i		721	hual1241	-9.57	-75.59	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1154	Huangascar	sweet	mishki	mishki	m i ʃ k i		721	azan1238	-12.9	-75.83	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1155	HuarazHuailas	sweet	mishky	mishky	m i ʃ k i		721	huai1241	-9.52	-77.52	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1156	Imbabura	sweet	mishki	mishki	m i ʃ k i		721	imba1240	-0.23	-78.26	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
7433	Jauja	sweet	mishki	mishki	m i ʃ k i		721	jauj1238	-11.67	-75.28	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1163	Maragua	sweet	misk'i	misk'i	m i s kʼ i		721	sout2991	-18.96	-65.78	m i s kʼ i	C V C C V	m i s kʼ i	m i s kʼ i	C V C C V
1164	Napo	sweet	mishqui	mishqui	m i ʃ k i		721	napo1242	-0.04	-76.23	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1165	Pacaraos	sweet	mishki	mishki	m i ç k i		721	paca1245	-11.14	-76.73	m i ç k i	C V C C V	m i ç k i	m i ç k i	C V C C V
1170	Puno	sweet	misk'i	misk'i	m i s kʼ i		721	puno1238	-14.61	-70.21	m i s kʼ i	C V C C V	m i s kʼ i	m i s kʼ i	C V C C V
1175	Santiagueno	sweet	mishki	mishki	m i ʃ k i		721	sant1432	-27.79	-64.25	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1184	Yanac	sweet	miški	miški	m i ʃ k i		721	coro1247	-8.58	-77.99	m i ʃ k i	C V C C V	m i ʃ k i	m i ʃ k i	C V C C V
1518	Ayacucho	swim, to	nadya	nadya	n a d a		132	ayac1239	-13.85	-74.32	n a d a	C V C V	n a d j a	n a d j a	C V C C V
1522	Chetilla	swim, to	nada.	nada.	n a d a		132	caja1238	-7.09	-78.32	n a d a	C V C V	n a d - a	n a d a	C V C V
1527	Huallaga	swim, to	narya.	narya.	n a r a		132	hual1241	-9.57	-75.59	n a r a	C V C V	n a r j a	n a r j a	C V C C V
1531	Inkawasi	swim, to	nada.	nada.	n a d a		132	lamb1276	-6.17	-79.47	n a d a	C V C V	n a d - a	n a d a	C V C V
1551	Yanac	swim, to	nada.	nada.	n a d a		132	coro1247	-8.58	-77.99	n a d a	C V C V	n a d - a	n a d a	C V C V
1520	Chachapoyas	swim, to	wayta	wayta	w ai t a		724	chac1250	-6.27	-77.66	w ai t a	C V C V	w ai t - - a	w ai t a	C V C V
1536	Maragua	swim, to	wayt'a.	wayt'a.	w ai tʼ a		724	sout2991	-18.96	-65.78	w ai tʼ a	C V C V	w ai tʼ - - a	w ai tʼ a	C V C V
1537	Napo	swim, to	huaitana	huaitana	w ai t a		724	napo1242	-0.04	-76.23	w ai t a	C V C V	w ai t a n a	w ai t a n a	C V C V C V
1543	Santiagueno	swim, to	waytay	waytay	w ai t a		724	sant1432	-27.79	-64.25	w ai t a	C V C V	w ai t - - a	w ai t a	C V C V
7293	Azuay	swim, to	huambu-na	huambu-na	w a m b u n a		725	azua1234	-2.48	-78.97	w a m b u n a	C V C C V C V	w a m b u - - n a	w a m b u n a	C V C C V C V
1530	Imbabura	swim, to	wambuna	wambuna	w a m b u n a		725	imba1240	-0.23	-78.26	w a m b u n a	C V C C V C V	w a m b u - - n a	w a m b u n a	C V C C V C V
4805	Apuri	tail	trupa	trupa	ʈ u p a		729	apur1253	-12.89	-75.81	ʈ u p a	C V C V	ʈ u p a	ʈ u p a	C V C V
4806	Apurimac	tail	chupa	chupa	tʃ u p a		729	east2551	-13.89	-73.14	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4808	Atalla	tail	čupa	čupa	tʃ u p a		729	huan1249	-12.76	-74.87	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4809	Ayacucho	tail	chupa	chupa	tʃ u p a		729	ayac1239	-13.85	-74.32	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
7223	Azuay	tail	chupa	chupa	tʃ u p a		729	azua1234	-2.48	-78.97	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4812	Chachapoyas	tail	ĉupa	ĉupa	ʈʂ u p a		729	chac1250	-6.27	-77.66	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
4814	Chetilla	tail	ĉupa	ĉupa	ʈʂ u p a		729	caja1238	-7.09	-78.32	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
4819	Huallaga	tail	čupa	čupa	tʃ u p a		729	hual1241	-9.57	-75.59	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4822	Huangascar	tail	trupa	trupa	ʈ u p a		729	azan1238	-12.9	-75.83	ʈ u p a	C V C V	ʈ u p a	ʈ u p a	C V C V
4823	HuarazHuailas	tail	chupa	chupa	tʃ u p a		729	huai1241	-9.52	-77.52	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4824	Imbabura	tail	chupa	chupa	tʃ u p a		729	imba1240	-0.23	-78.26	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4825	Inkawasi	tail	ĉupa	ĉupa	ʈʂ u p a		729	lamb1276	-6.17	-79.47	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
7434	Jauja	tail	trupa	trupa	ʈʂ u p a		729	jauj1238	-11.67	-75.28	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
4832	Maragua	tail	čupa	čupa	tʃ u p a		729	sout2991	-18.96	-65.78	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4833	Napo	tail	chupa	chupa	tʃ u p a		729	napo1242	-0.04	-76.23	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4834	Pacaraos	tail	trupa	trupa	ʈʂ u p a		729	paca1245	-11.14	-76.73	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
4838	Puno	tail	čupa	čupa	tʃ u p a		729	puno1238	-14.61	-70.21	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4842	Santiagueno	tail	chupa	chupa	tʃ u p a		729	sant1432	-27.79	-64.25	tʃ u p a	C V C V	tʃ u p a	tʃ u p a	C V C V
4851	Yanac	tail	ĉupa	ĉupa	ʈʂ u p a		729	coro1247	-8.58	-77.99	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
53	Apuri	ten	trunka	trunka	ʈ u n k a		733	apur1253	-12.89	-75.81	ʈ u n k a	C V C C V	ʈ u n k a	ʈ u n k a	C V C C V
54	Apurimac	ten	chunka	chunka	tʃ u n k a		733	east2551	-13.89	-73.14	tʃ u n k a	C V C C V	tʃ u n k a	tʃ u n k a	C V C C V
56	Atalla	ten	čunka	čunka	tʃ u n k a		733	huan1249	-12.76	-74.87	tʃ u n k a	C V C C V	tʃ u n k a	tʃ u n k a	C V C C V
57	Ayacucho	ten	chunka	chunka	tʃ u n k a		733	ayac1239	-13.85	-74.32	tʃ u n k a	C V C C V	tʃ u n k a	tʃ u n k a	C V C C V
7178	Azuay	ten	chunga	chunga	tʃ u n g a		733	azua1234	-2.48	-78.97	tʃ u n g a	C V C C V	tʃ u n g a	tʃ u n g a	C V C C V
60	Chachapoyas	ten	ĉunka	ĉunka	ʈʂ u n g a		733	chac1250	-6.27	-77.66	ʈʂ u n g a	C V C C V	ʈʂ u n g a	ʈʂ u n g a	C V C C V
62	Chetilla	ten	ĉunga	ĉunga	ʈʂ u n g a		733	caja1238	-7.09	-78.32	ʈʂ u n g a	C V C C V	ʈʂ u n g a	ʈʂ u n g a	C V C C V
67	Huallaga	ten	čunka	čunka	tʃ u n k a		733	hual1241	-9.57	-75.59	tʃ u n k a	C V C C V	tʃ u n k a	tʃ u n k a	C V C C V
70	Huangascar	ten	trunka	trunka	ʈ u n k a		733	azan1238	-12.9	-75.83	ʈ u n k a	C V C C V	ʈ u n k a	ʈ u n k a	C V C C V
71	HuarazHuailas	ten	chunka	chunka	tʃ u ɲ k a		733	huai1241	-9.52	-77.52	tʃ u ɲ k a	C V C C V	tʃ u ɲ k a	tʃ u ɲ k a	C V C C V
72	Imbabura	ten	chunga	chunga	tʃ u n g a		733	imba1240	-0.23	-78.26	tʃ u n g a	C V C C V	tʃ u n g a	tʃ u n g a	C V C C V
7435	Jauja	ten	trunka	trunka	ʈʂ u n k a		733	jauj1238	-11.67	-75.28	ʈʂ u n k a	C V C C V	ʈʂ u n k a	ʈʂ u n k a	C V C C V
80	Maragua	ten	čunka	čunka	tʃ u n k a		733	sout2991	-18.96	-65.78	tʃ u n k a	C V C C V	tʃ u n k a	tʃ u n k a	C V C C V
81	Napo	ten	chunga	chunga	tʃ u n g a		733	napo1242	-0.04	-76.23	tʃ u n g a	C V C C V	tʃ u n g a	tʃ u n g a	C V C C V
82	Pacaraos	ten	trunka	trunka	ʈʂ u ŋ k a		733	paca1245	-11.14	-76.73	ʈʂ u ŋ k a	C V C C V	ʈʂ u ŋ k a	ʈʂ u ŋ k a	C V C C V
86	Puno	ten	čunka	čunka	tʃ u n k a		733	puno1238	-14.61	-70.21	tʃ u n k a	C V C C V	tʃ u n k a	tʃ u n k a	C V C C V
90	Santiagueno	ten	chunka	chunka	tʃ u ŋ k a	in disuse	733	sant1432	-27.79	-64.25	tʃ u ŋ k a	C V C C V	tʃ u ŋ k a	tʃ u ŋ k a	C V C C V
99	Yanac	ten	ĉunka	ĉunka	ʈʂ u n k a		733	coro1247	-8.58	-77.99	ʈʂ u n k a	C V C C V	ʈʂ u n k a	ʈʂ u n k a	C V C C V
7476	Apuri	think (over, about), to	yuya	yuya	j u j a		737	apur1253	-12.89	-75.81	j u j a	C V C V	j u j - - a	j u j a	C V C V
2312	Apurimac	think (over, about), to	yuya	yuya	j u j a		737	east2551	-13.89	-73.14	j u j a	C V C V	j u j - - a	j u j a	C V C V
2314	Atalla	think (over, about), to	yuya.	yuya.	j u j a		737	huan1249	-12.76	-74.87	j u j a	C V C V	j u j - - a	j u j a	C V C V
2315	Ayacucho	think (over, about), to	yuya	yuya	j u j a		737	ayac1239	-13.85	-74.32	j u j a	C V C V	j u j - - a	j u j a	C V C V
7307	Azuay	think (over, about), to	yuya-na	yuya-na	j u j a		737	azua1234	-2.48	-78.97	j u j a	C V C V	j u j a n a	j u j a n a	C V C V C V
2317	Chachapoyas	think (over, about), to	yuya	yuya	j u j a		737	chac1250	-6.27	-77.66	j u j a	C V C V	j u j - - a	j u j a	C V C V
2319	Chetilla	think (over, about), to	yuya.	yuya.	j u j a		737	caja1238	-7.09	-78.32	j u j a	C V C V	j u j - - a	j u j a	C V C V
7478	Huangascar	think (over, about), to	yuya	yuya	j u j a		737	azan1238	-12.9	-75.83	j u j a	C V C V	j u j - - a	j u j a	C V C V
2330	Imbabura	think (over, about), to	yuyana	yuyana	j u j a		737	imba1240	-0.23	-78.26	j u j a	C V C V	j u j a n a	j u j a n a	C V C V C V
2337	Napo	think (over, about), to	yuyana	yuyana	j u j a		737	napo1242	-0.04	-76.23	j u j a	C V C V	j u j a n a	j u j a n a	C V C V C V
2342	Puno	think (over, about), to	yuya.	yuya.	j u j a		737	puno1238	-14.61	-70.21	j u j a	C V C V	j u j - - a	j u j a	C V C V
2324	Huallaga	think (over, about), to	yarpa.	yarpa.	j a r p a		738	hual1241	-9.57	-75.59	j a r p a	C V C C V	j a r p a	j a r p a	C V C C V
2329	HuarazHuailas	think (over, about), to	yarpay	yarpay	j a ɾ p a		738	huai1241	-9.52	-77.52	j a ɾ p a	C V C C V	j a ɾ p a	j a ɾ p a	C V C C V
2331	Inkawasi	think (over, about), to	yarbu.	yarbu.	j a r p a		738	lamb1276	-6.17	-79.47	j a r p a	C V C C V	j a r p a	j a r p a	C V C C V
7462	Jauja	think (over, about), to	yalpa	yalpa	j a l p a		738	jauj1238	-11.67	-75.28	j a l p a	C V C C V	j a l p a	j a l p a	C V C C V
2338	Pacaraos	think (over, about), to	yarpa	yarpa	j a ɾ p a		738	paca1245	-11.14	-76.73	j a ɾ p a	C V C C V	j a ɾ p a	j a ɾ p a	C V C C V
2353	Yanac	think (over, about), to	yarpa.	yarpa.	j a r p a		738	coro1247	-8.58	-77.99	j a r p a	C V C C V	j a r p a	j a r p a	C V C C V
2877	Apuri	this	kay	kay	k ai		746	apur1253	-12.89	-75.81	k ai	C V	k ai	k ai	C V
2878	Apurimac	this	kay	kay	k ai		746	east2551	-13.89	-73.14	k ai	C V	k ai	k ai	C V
2880	Atalla	this	kay	kay	k ai		746	huan1249	-12.76	-74.87	k ai	C V	k ai	k ai	C V
2881	Ayacucho	this	kay	kay	k ai		746	ayac1239	-13.85	-74.32	k ai	C V	k ai	k ai	C V
7187	Azuay	this	cay	cay	k ai		746	azua1234	-2.48	-78.97	k ai	C V	k ai	k ai	C V
2884	Chachapoyas	this	kay	kay	k ai		746	chac1250	-6.27	-77.66	k ai	C V	k ai	k ai	C V
2887	Chetilla	this	kay	kay	k ai		746	caja1238	-7.09	-78.32	k ai	C V	k ai	k ai	C V
2892	Huallaga	this	kay	kay	k ai		746	hual1241	-9.57	-75.59	k ai	C V	k ai	k ai	C V
2895	Huangascar	this	kay	kay	k ai		746	azan1238	-12.9	-75.83	k ai	C V	k ai	k ai	C V
2896	Imbabura	this	kai	kai	k ai		746	imba1240	-0.23	-78.26	k ai	C V	k ai	k ai	C V
2897	Inkawasi	this	kay	kay	k ai		746	lamb1276	-6.17	-79.47	k ai	C V	k ai	k ai	C V
7436	Jauja	this	kay	kay	k ai		746	jauj1238	-11.67	-75.28	k ai	C V	k ai	k ai	C V
2903	Maragua	this	kay	kay	k ai		746	sout2991	-18.96	-65.78	k ai	C V	k ai	k ai	C V
2904	Napo	this	cai	cai	k ai		746	napo1242	-0.04	-76.23	k ai	C V	k ai	k ai	C V
2905	Pacaraos	this	kay	kay	k ai		746	paca1245	-11.14	-76.73	k ai	C V	k ai	k ai	C V
2909	Puno	this	kay	kay	k ai		746	puno1238	-14.61	-70.21	k ai	C V	k ai	k ai	C V
2912	Santiagueno	this	kay	kay	k ai		746	sant1432	-27.79	-64.25	k ai	C V	k ai	k ai	C V
2919	Yanac	this	ke:	ke:	k eː		746	coro1247	-8.58	-77.99	k eː	C V	k eː	k eː	C V
2644	Apuri	thou (you sg.)	qam	qam	q a m		748	apur1253	-12.89	-75.81	q a m	C V C	q a m	q a m	C V C
2645	Apurimac	thou (you sg.)	qan	qan	q a n		748	east2551	-13.89	-73.14	q a n	C V C	q a n	q a n	C V C
2647	Atalla	thou (you sg.)	χam	χam	χ a m		748	huan1249	-12.76	-74.87	χ a m	C V C	χ a m	χ a m	C V C
2648	Ayacucho	thou (you sg.)	qam	qam	χ a m		748	ayac1239	-13.85	-74.32	χ a m	C V C	χ a m	χ a m	C V C
7183	Azuay	thou (you sg.)	can	can	k a n		748	azua1234	-2.48	-78.97	k a n	C V C	k a n	k a n	C V C
2651	Chachapoyas	thou (you sg.)	kam	kam	k a m		748	chac1250	-6.27	-77.66	k a m	C V C	k a m	k a m	C V C
2654	Chetilla	thou (you sg.)	qam	qam	q a m		748	caja1238	-7.09	-78.32	q a m	C V C	q a m	q a m	C V C
2659	Huallaga	thou (you sg.)	qam	qam	q a m		748	hual1241	-9.57	-75.59	q a m	C V C	q a m	q a m	C V C
2662	Huangascar	thou (you sg.)	qam	qam	q a m		748	azan1238	-12.9	-75.83	q a m	C V C	q a m	q a m	C V C
2663	HuarazHuailas	thou (you sg.)	qam	qam	q a m		748	huai1241	-9.52	-77.52	q a m	C V C	q a m	q a m	C V C
2664	Imbabura	thou (you sg.)	kan	kan	k a n		748	imba1240	-0.23	-78.26	k a n	C V C	k a n	k a n	C V C
2665	Inkawasi	thou (you sg.)	xam	xam	x a m		748	lamb1276	-6.17	-79.47	x a m	C V C	x a m	x a m	C V C
7437	Jauja	thou (you sg.)	qam	qam	q a m		748	jauj1238	-11.67	-75.28	q a m	C V C	q a m	q a m	C V C
2672	Maragua	thou (you sg.)	qan	qan	q a n		748	sout2991	-18.96	-65.78	q a n	C V C	q a n	q a n	C V C
2673	Napo	thou (you sg.)	can	can	k a n		748	napo1242	-0.04	-76.23	k a n	C V C	k a n	k a n	C V C
2674	Pacaraos	thou (you sg.)	qam	qam	ʁ a m		748	paca1245	-11.14	-76.73	ʁ a m	C V C	ʁ a m	ʁ a m	C V C
2678	Puno	thou (you sg.)	qan	qan	q a n		748	puno1238	-14.61	-70.21	q a n	C V C	q a n	q a n	C V C
2682	Santiagueno	thou (you sg.)	qam	qam	q a m		748	sant1432	-27.79	-64.25	q a m	C V C	q a m	q a m	C V C
2691	Yanac	thou (you sg.)	qam	qam	q a m		748	coro1247	-8.58	-77.99	q a m	C V C	q a m	q a m	C V C
3439	Apuri	three	kimsa	kimsa	k i m s a		750	apur1253	-12.89	-75.81	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3440	Apurimac	three	kinsa	kinsa	k i n s a		750	east2551	-13.89	-73.14	k i n s a	C V C C V	k i n s a	k i n s a	C V C C V
3442	Atalla	three	kimza	kimza	k i m z a		750	huan1249	-12.76	-74.87	k i m z a	C V C C V	k i m z a	k i m z a	C V C C V
3443	Ayacucho	three	kimsa	kimsa	k i m s a		750	ayac1239	-13.85	-74.32	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
7171	Azuay	three	quimsa	quimsa	k i m s a		750	azua1234	-2.48	-78.97	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3446	Chachapoyas	three	kimsa	kimsa	k i m s a		750	chac1250	-6.27	-77.66	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3448	Chetilla	three	kimsa	kimsa	k i m s a		750	caja1238	-7.09	-78.32	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3453	Huallaga	three	kimsa	kimsa	k i m s a		750	hual1241	-9.57	-75.59	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3456	Huangascar	three	kimsa	kimsa	k i m s a		750	azan1238	-12.9	-75.83	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3457	HuarazHuailas	three	kima	kima	k i m a		750	huai1241	-9.52	-77.52	k i m - a	C V C V	k i m - a	k i m a	C V C V
3458	Imbabura	three	kimsa	kimsa	k i m s a		750	imba1240	-0.23	-78.26	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3459	Inkawasi	three	kimsa	kimsa	k i m s a		750	lamb1276	-6.17	-79.47	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
7438	Jauja	three	kimsa	kimsa	k i m s a		750	jauj1238	-11.67	-75.28	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3466	Maragua	three	kinsa	kinsa	k i n s a		750	sout2991	-18.96	-65.78	k i n s a	C V C C V	k i n s a	k i n s a	C V C C V
3467	Napo	three	quimsa	quimsa	k i m s a		750	napo1242	-0.04	-76.23	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3468	Pacaraos	three	kima	kima	k i m a		750	paca1245	-11.14	-76.73	k i m - a	C V C V	k i m - a	k i m a	C V C V
3472	Puno	three	kimsa	kimsa	k i m s a		750	puno1238	-14.61	-70.21	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3476	Santiagueno	three	kimsa	kimsa	k i m s a		750	sant1432	-27.79	-64.25	k i m s a	C V C C V	k i m s a	k i m s a	C V C C V
3485	Yanac	three	kinsa	kinsa	k i n s a		750	coro1247	-8.58	-77.99	k i n s a	C V C C V	k i n s a	k i n s a	C V C C V
626	Apuri	tire	pishipa	pishipa	p i ʃ i p a		755	apur1253	-12.89	-75.81	p i ʃ i p a	C V C V C V	p i ʃ i p a	p i ʃ i p a	C V C V C V
